,user,tweet,location,keyword
902,Future Swede in NYC,"@AmherstStudent Great. Virtual lectures are awesome. 

If only Amherst students had the courage to stand up to the greatest human rights crime in history. Does anyone study data at Amherst? Why are you so willing to have your futures compromised?
https://t.co/PbVNhBIpM6",NYC,covid19
903,Holger Zschaepitz,"Germany reported record 76,108 new Covid-19 cases in 7 days ended Tue. At present pace, number of infections is doubling every 9 days, HFE calculated. Simple arithmetic extrapolation of infections would bring number of new daily cases up to 63k per day, or 347k per week by Nov10. https://t.co/ymxgksnEhU","Berlin, Germany",covid19
904,Investor News,Takeda Expands COVID-19 Vaccine Supply in Japan Through Partnership with Moderna and Government of Japan $TAK https://t.co/PzTo6A6Czh,"New York, NY",covid19
905,AJ - OG Hug Slut,"Oh...🤔
This seems bad.
I feel like we've talked an awful lot about how that won't work...
But I suppose do something else requires you to care about your neighbor/community &amp; Americans are proving *every day* that we are way too selfish for that.
#COVID19 https://t.co/kVDXnq6hhz","Colorado, USA",covid19
906,LadyBug,"Texas County Imposes Curfew, Converts Convention Center Into Hospital As U.S. COVID-19 Cases Spike To Highest Ever Average – CBS Dallas / Fort Worth https://t.co/87hZPYe4aI",,covid19
907,𝓙𝓸𝓱𝓷 𝓚𝓪𝔂™🇸🇱🇩🇪🇪🇺,"#Germany: Robert Koch Institute (RKI) reported 16,774 new #Covid_19 cases within a day, marking the highest value since the beginning of the pandemic.","Frankfurt, Germany",covid19
908,ARTNeT,"Connectivity disruptions and trade bans due to #COVID19 pose challenges to the world’s food system. 

🎙️Join the 3️⃣ webinar of the series this afternoon to see suggestions to policymakers to better handle the challenges:

🗓️ Thursday, 29 Oct ⏰16:00 Bangkok time (GMT+7) https://t.co/ouA2Qaniye","Bangkok, Thailand",covid19
909,RealityofRealityTv,#Trump spokesman CRUMBLES https://t.co/293Aad7d8r evidence that @realDonaldTrump administration thinks if they say it u will believe it I am so proud 2 say when getting gas or buying groceries people R wearing masks &amp; r not listening 2 the lies of government leaders #COVID19,,covid19
910,Stephen Murchie,"@BBCNews As we see COVID-19 cases rise. Have we not learned that this virus came in via people travelling yet today Heathrow has flights from Benelux,USA, France and Brazil all with higher levels of the virus. Our test trace doesn’t work why are we doing this?",,covid19
911,Muthu Muni,"Morning: warm water + lemon + garlic + ginger 

Rest of the day: 2L water

No fizzy drinks. No juice. No beer. Some wine.

This is to prepare your body to fight off Covid19 coz high chances you gon get it.","Johannesburg, South Africa",covid19
912,Undefined,"Wish this bust was in S.A😢
#HumanTrafficking 
#COVID19 
@SAPoliceService 
#Lockdown2 
# https://t.co/PpXnProDDO",Multi-Dimensional,covid19
913,Stock Titan,"$MRNA Moderna Partners with Takeda and the Government of Japan to Supply 50 Million Doses of mRNA Vaccine Against COVID-19 (mRNA-1273) to Japan
https://t.co/XsDy3n9uS5

#vaccine #covid19",,covid19
914,Paul Zauch,Mind blowing!! Player leaves #worldseries mid game as positive #covid19 test comes back. Returns to celebrate with team (complete with hugging &amp; kissing!) https://t.co/wexRowfn57,,covid19
915,Matthew Hollingworth,"Complacency &amp; denial are #COVID19’s best friends.... wear a mask, wash hands regularly, stay home if you feel unwell! 

Great #Halloween2020 message from @AUB_Lebanon!!! https://t.co/Xj1xYZYORP",South Sudan,covid19
916,Tribal Town Radio,"'Vast majority' of Tulsa's record COVID-19 hospitalizations are from outside city, officials say | Local News | https://t.co/Furud4f1JE https://t.co/DrgduuFFXD",Muscogee (Creek) Nation,covid19
917,LadyBug,"Texas COVID-19 hospitalizations up about 2,500 since Oct. 1 https://t.co/zSchGgFjkE",,covid19
918,COVID Scale,"On @realDonaldTrump's watch, 233,130 Americans have died from #COVID19 (19.8% of all deaths worldwide). That is about the same as 2,951 Frankford Junction train wrecks which killed 79 people in 1943: https://t.co/OjvaSG5npU",Earth,covid19
919,Dai Davies,"@davidkurten No I believe masks and hand washing plus social distance is the reason, which is a possible positive with covid19.",East anglia,covid19
920,Lioness13,"I feel like Trump faked his #COVID19 illness and that’s why the tests were so guarded, perhaps they were negative after all. He wanted to minimize the virus and to show everybody how strong he is. But oops, another missed opportunity the dumb ass had to change course. #TrumpLied",The Sonoran Desert,covid19
921,NigeriaInfoPH,"THE NATION
📰PDP, IPAC laud Yakubu’s re-nomination as INEC chair

📰Bayelsa youths demand resource control

📰Wike reshuffles exco, approves employment of 5,000 youths 

📰Ekiti PDP tackles Fayemi over N3b COVID-19 fund
.
#NigeriaInfoPH",Port Harcourt,covid19
922,Mudhi Mixture,"#Odisha #COVID19 Report | 28th October 2020

2015 new recoveries, 1617 fresh cases and 13 deaths reported in the last 24 hours. https://t.co/BynpJF2T0G","Orissa, India",covid19
923,TIME,"Young adults are less likely to wear masks, take other measures against COVID-19, CDC survey finds https://t.co/Kl4VSPKUGN",,covid19
924,Miss Earth,"Our ancestors made textile fabrics to honor the body beauty centuries ago, with no intention to use as masks to protect ourselves like we have to be doing in the Covid-19 pandemic. https://t.co/yRA0rNQlCd https://t.co/JMe4qzRsD1",Puerto Rico,covid19
925,जम्मू- एक सच,"With 49,881 new #COVID19 infections, India's total cases surge to 80,40,203. With 517 new deaths, toll mounts to 1,20,527  .  

Total active cases are 6,03,687 after a decrease of 7116 in last 24 hrs

Total cured cases are 73,15,989 with 56,480 new discharges in last 24 hrs.","Jammu, Jammu And Kashmir",covid19
926,Amos Omell Maruti,"Always observe all protocols from the government ministries about covid 19 to be safe. @AnalyticaKE 
@DrAlfredMutua 
#angamizacoronamachakos https://t.co/VR4QNumDnk",,covid19
927,NEAR,"Today at at 2:00 – 5:30 p.m. (Bangkok/Jakarta time)part of NEAR's secretariat will be participating in a discussion on how the localisation of humanitarian aid helps us respond to Covid-19 

Registration to the event is still open https://t.co/65q2qgDtjF https://t.co/3QCcWCgREd","Nairobi, Kenya",covid19
928,Jhanavi,What are your chances of catching COVID-19? New insight from a famous formula meant to predict alien life https://t.co/UUm1yxxgLz https://t.co/Ag7Huo67GO,India,covid19
929,Maureen Mwikali,"@Kaloki_Kilisya Fact: Covid-19 is not a death sentence. People have fully recovered from this virus.
#angamizacoronamachakos","Nairobi, Kenya",covid19
930,Irish Times Business,Pharma sector not immune to the effects of Covid-19 https://t.co/MGV7py0eXd via @IrishTimesBiz,Ireland,covid19
931,Auburn Alabama,"COVID-19 vaccine expected to reach South Dakota by mid November - INFORUM: * COVID-19 vaccine expected to reach South Dakota by mid November  INFORUM * South Dakota reaches new highs in COVID-19 hospitalizations, daily cases  Argus Leader * COVID-19 in… https://t.co/jKqegk8qht",,covid19
932,LadyBug,"Hospitals in Wisconsin, Texas under strain as COVID-19 cases surge | Article [AMP] | Reuters https://t.co/hjM3V0og2t",,covid19
933,The City Pulse News,Covid-19: France Announces New Lockdown ~Thecitypulsenews https://t.co/8Apz72cLDU,,covid19
934,spooky action at a distance,"Remember when people had tingling limbs during covid? I still get that five months later. ""we are seeing many patients in our practices complain of mild but still disabling muscle weakness, fatigue, and numbness or tingling following COVID-19 disease."" https://t.co/McI29SXNNo",Chicago,covid19
935,phony_news,"Covid-19: Nearly 100,000 catching virus every year. The virus is a ""highly infectious disease that has been responsible for nearly 100,000 deaths worldwide,"" according to the CDC.#ai #aigenerated #technology #bot #aibot #faketext",Cloud,covid19
936,3t Business Fusion,"Say goodbye to paperbased audits, checklists, feedback forms, etc. By allowing us, to help you with #electronic #service monitoring solutions. Contact us via info@3tfusion.co.za #Feedback #hospitality #Travel #Tourism #ServiceExcellence #CustomerFirst #COVID19 #TourismRecovery https://t.co/7cTTgZrHYW","Centurion, South Africa",covid19
937,Henry,"@doctorclaros Today, I got my 4th COVID-19 test. I chose 3 of them (when traveling from 🇭🇳 to 🇸🇻 in April, when traveling from 🇸🇻 to 🇺🇸 in July and when traveling from Scottsbluff to Lincoln [NE] three weeks ago). I was randomly chosen by UNL for the 4th one 😂","Lincoln, NE",covid19
938,InvestorDailyUpdates,"New post (Asia's COVID-19 control tempers global stock selloff, U.S. futures jump By Reuters) has been published on Daily Investor Updates - https://t.co/Gg0t6f07Jf https://t.co/0LNgeOAYDN",,covid19
939,Fiona Bateman,"Unable to go home because of COVID-19, US citizens who live in Australia are campaigning for their choice of president in the upcoming US election, 15,000 kilometres away from the action.
#DumpTrump #VoteHimOut #VoteHimOut2020 #VOTE
https://t.co/XLSYpJHZpM","Adelaide, South Australia",covid19
940,AQUACULTURE VIETNAM,"⭕️ LIVE NOW 
Watch the Last Aqua Webinar Session for last today!

📖 Philippines' Region 3 Aquaculture Overview amidst COVID-19 Pandemic

👉🏻 Watch here: https://t.co/KoIEL6iBCn

🆕 Mr. Willy Cruz – Regional Director, Bureau of Fisheries and Aquatic Resources Regional Office No. 3 https://t.co/BeRIs7LTgB","Cần Thơ, Vietnam",covid19
941,Kirby Institute UNSW,"Researchers from the Kirby Institute at @UNSW Sydney together with colleagues in the United States and Europe are leading a multinational #COVID19 clinical trial funded by @NIH, announced this month by Dr Anthony Fauci, Director of @NIAIDNews.

https://t.co/xjaC4O8NNV","Sydney, Australia",covid19
942,Ayoyemi Mojoyinola,Covid-19: France Announces New Lockdown ~Thecitypulsenews https://t.co/Cqmkgn7Puq,,covid19
943,The Conversation,"What's happening with contact-tracing?

Contact tracing effectiveness may have been just 41% in the week of October 8, whereas government-reported figures in previous weeks typically reached above 70%. https://t.co/ik1K00Ctmr",,covid19
944,Torek Farhadi,"@alibomaye @ForeignPolicy On #BBCRadio I was asked about a possible Joe Biden Admin policy about Afgh: I said: ""Ummmm, 
🤔🤔🤔😑😑🤔
can't we use the Obama post surge years as a guidebook?

"" In fact, it was Obama who wanted to exit Afgh. Add now the #COVID19 financial hardship on the US...",Global,covid19
945,SAfAIDS,"Join ➡️first webinar in @SAfAIDS &amp; @MietAfrica
Her Health.Her Education.Her Safety series, catalysing localised action on #SRHR vulnerabilities among AGYW in schools, during #COVID19 Join learners, educators &amp; local leadership deliberate in #Zambia @chrispinchomba
 @LetsTalkEUP https://t.co/9WWJfLDsev",,covid19
946,Helen Brereton,"@IngrahamAngle Dear Laura @IngrahamAngle - I’d love to argue this one but I’m a bit tied up - what with living an as-normal life with all my friends and family, neighbours and colleagues here in Covid19 free lil ol New Zealand.",,covid19
947,Chris Lonsdale⏳,"@DGHisham Same question:  are these numbers actually sick people? Or, just positive PCR Tests?  #COVID19 #Covid1984",Hong Kong,covid19
948,out here slanging bootleg puff bars butt ass naked,if i get covid 19 and need to be hospitalized please please give a ventilator to someone who actually needs it and jus euthanize me on god😭😭,"California, USA",covid19
949,Amit Singh,"France and Germany have announced second nationwide lockdown starting this week to try to curb a surge in #COVID19 cases and deaths.

#Lockdown2 #International https://t.co/xZFNQyW2wY","New Delhi, India",covid19
950,LadyBug,COVID-19 hospitalizations on the rise in 4 major North Texas counties | https://t.co/3J1E4TaH13 https://t.co/1w6cMIF9I8,,covid19
951,ZiffyKat,Ingraham: Biden 'wants America to be permanently defined and changed' -- and will use COVID-19 to do it https://t.co/cSpdQpKvhg #FoxNews,,covid19
952,Argus News,"13 more people died due to #COVID19 in #Odisha in last 24 hours; toll mounts to 1,297.

(Health Department)","Bhubaneswar, India",covid19
953,Sotiris Fotiou,Read my Oct 29 Newsletter featuring “Covid-19 online survey” https://t.co/9qy4qch4FK,Corfu Greece,covid19
954,Marcella 🇨🇦,"@jjhorgan @adriandix @DrBonnieHenry 
There are alot of people that are experiencing mental issues. One thing that could help is having the Covid-19 app working in BC.  It has been developed in June/July. We have been patient but it needs to be working soon. #BC #COVIDー19","BC , Canada",covid19
955,PulpNews Crime,Relays Market Procurement Intelligence Report with COVID-19 Impact Analysis  Global Foreca - Oct 29 @ 1:59 AM ET https://t.co/YMu9pLpyUp,USA,covid19
956,The Endeavoring Family,"I buy on the @Target app to enjoy curbside pickup... to avoid #COVID19. So, you can understand my upset 😡 when the bigger discounts come from IN-STORE purchases instead of curbside pickup. #frustrated",USA,covid19
957,Angie Nikoleychuk,"For those interested in Bluetooth tracking and some of the benefits and drawbacks of it, this is a great easy-to-understand walkthrough.

https://t.co/bitUOGgWRY","Lethbridge, Alberta",covid19
958,Exante Data,Here are new daily #COVID19 cases by US region. The national implied (7-day geometric average) daily growth rate of cases on October 28 was 0.86%. https://t.co/e88SRPEzjJ,"New York, NY",covid19
959,Exante Data,Here are new daily #COVID19 fatalities by US region. The national implied (7-day geometric average) daily growth rate of fatalities on October 28 was 0.35%. https://t.co/YIh8uUfcqm,"New York, NY",covid19
960,Zango,@BashirAhmaad This is half truth. The pandemic hit the world in December of 2019 and Nigeria in February 2020. What was the status of the economy in the third quarter of 2019? Covid-19 only exposed the deceit in governance. No sector was working even before the pandemic,,covid19
