,user,tweet,location,keyword
926,just wear a mask,@HeresOUTY “Through the fire and the flames we carry on”,A cozy lil apartment w my gf,fire
927,Devdiscourse,"Fire breaks out in Shimla hotel, no casualties reported https://t.co/K2JF3U1ZxP",National Capital Region,fire
928,Tax Avoider Muppet Guy,@PudumoRamelamu No it doesn’t . Most were given jobs through the patronage network and don’t deserve them. Fire them all.,"Cape Town, South Africa",fire
929,DevYn,Just now remembering the time I almost set a bar on fire in Chiang Mai cause I pooped in their bathroom so badly that I lit the scented wooden sticks that were in there on fire cause I thought they were incense but they weren’t incense they were just regular sticks I set on fire,,fire
930,Joeri D.,"@Justme44367296 @SihameElk @NadiaSminate “We train young men to drop fire on people. But their commanders won't allow them to write ""fuck"" on their airplanes because it's obscene!”","Kempen, België",fire
931,Stebe,"@SpecialtyPI_Inc @PittsburghPG IDK man we had contagious viruses in the US under the Obama administration and 225k people didn't die, so I guess they were able to control it. Wonder why this administration can't. 

Oh, yeah. That's right. This is why:
https://t.co/huPVV3kLgt",,fire
932,L,Already a random drunk call coming this weekend . And if she pull up on some drunk shit she getting sprayed w the staircase fire hose 🤣🤣🤣,Ayewhere ,fire
933,FOX 11 Los Angeles,"Containment of the wind-driven Blue Ridge Fire in Yorba Linda increased Wednesday night to 23% while evacuation orders and warnings were lifted.
https://t.co/rGBINsGKrT","Los Angeles, CA",fire
934,•.Shasha .•🤍🎀💡,"Jo Jo Joeboy pon deck!
                    X
          It's corny sir! 
                     X
          DJ Nepptunnnne! 

The second verse tho🤯🤯🥵🥵🥶🥶

Fire!!!!  🔥🔥

#DjNeptuneXJoeboyXLaycon 
#DJNeptuneXJoeboyXLaycon #DJNeptuneXJoeboyXLaycon  #DJNeptuneXJoeboyXLaycon https://t.co/R1EZmbD2oj","Lagos, Nigeria 📍🌤",fire
935,MICHAEL IS ANTI-TRUMP🌊🌊✊✊,@fire__girl @CatherineResist Ty will follow back!,"Phoenix, AZ",fire
936,sam,"""Who Is Miles Taylor?"" - Trump Assails White House Mole: ""They Should Fire, Shame &amp; Punish Everybody Associated With This Fraud"" | Zero Hedge https://t.co/OwmNLVrJin",,fire
937,Denzel Ra EL,Show @Sauce_Walka102  your work bro. It’s Fire 🔥,Washington State,fire
938,that's not an angel,if it keeps getting colder i will just set the school on fire💖💖,YUZURU CAME HOME | ic - rice8p,fire
939,amy⁰⁰🌹,the NCT pics serving as damage control while the rest of SM is on fire,"she/her, 23, ncity",fire
940,❤️❤️my LouDre heart ❤️❤️,"Just as a candle cannot burn without fire, men cannot live without a spiritual life.

LOUYANONG TAGOhulaSpotTHUR

@louyanong",,fire
941,Inq,"@heron____ Femboys with fire rollerskates may not be the most quality chinese folklore thing videogames insert, but they're fairly up there.",,fire
942,Lana-bot™ – Charlotte: 1240+ days Seasonal.,"but I also want Hilda from Fire Emblem ™: Seisen no Keifu for the Super Famicom to treat me like trash

Summary, I have mommy issues and I am tired of my mother only care about me situationally, wich makes me confused, so I either want the worst or the best.","Campinas, Brasil",fire
943,Debra Respondek,"On page 31 of 384 of White Fire, by Douglas Preston https://t.co/c1k5y7PZtL","Slaton, Texas",fire
944,Aggro Draco 🔱 🌋,@MafiaArts7 fire,Commisions are OPEN,fire
945,han jisung's bf (REAL!) ★,almost set my kitchen on fire for the second time this week https://t.co/npRy7iMLNK,"★ he!him / sun!shine / fleur!fleurs / clé/clés
★ 17
★ skz + gg's",fire
946,W Williams,Fight fire with fire https://t.co/Q7eeOH03QX,,fire
947,Abhishek@VHS,"@shilpitewari Looks like some forest fire and wind direction is making the air quality go bad.
source https://t.co/Ky1t8D2u6g https://t.co/epK6grrBTk",India,fire
948,TrueArtist,"Yoo It would be dope if there was a versus wit @SupremeDreams_1 @Lenarr_  @longbeachgriffy  @CalebCity etc. But instead of music, it'll be the top 10 vids against each other. 🤯🤯🤯 that shit would be fire fr",,fire
949,ًnayi,"@yeoliemylove no because y'all should be mad to the fandom ik moas didn't think about posting something but you shouldn't add fuel to the fire a lot of moas apologized and deleted the posts, be mature enough here not akl moas posted about chanyeol.",she!they! side acc dm for main,fire
950,Raider Nation,@thehill  Yes it is legal and it's safe until arsonists use it as a target practice https://t.co/pdBiUoR0Mu,,fire
951,vιoleт🐾,@Smurfete_88 🙂🙂🙂 fire hmm,Neptune ✨,fire
952,the larbivore’s dilemma,@thomas_violence dammit i knew i shouldn’t have played with fire https://t.co/4tka41Figt,,fire
953,Chief Quarantine Officer,"bro i turned the heat on and the fucking fire alarm went off, FUCK 1879!!! TRASH ASS APERTMENT COMPLEX!",,fire
954,Dong Quixote,i think my favorite genre of fire emblem fan is the kind of person who gets mad about people being horny about grima because why are you horny for a a misanthropic genocidal elder god!!! bless your hearts,"Atlanta, GA",fire
955,Pokémon Spoilers,"Exorebo
Ghost/Fire
Pybo ➡️ Manbo ➡️ Exorebo
They are notable for their contaminated noses. Normally authoritarian‚ Exorebos enthusiastically relax. Exorebo is the ultimate form of Pybo.",,fire
956,Hawk Eye Official,Just posted a video @ Garena free fire https://t.co/cJs3CAy3Ra,,fire
957,Spectrobits,"These are like extra Dimitri supports with characters from other worlds.
I just finished watching all of the endings.  If you're a Fire Emblem fan, you'll enjoy these. https://t.co/kfYsDFs0R7","Los Angeles, CA",fire
958,venom,"I’m telling y’all, when the full moon finally hit (WHILE WERE IN RETROGRADE) this app is going to be on fire.",On The Run,fire
959,DJ Blend,"Earth, Wind &amp; Fire - Sing a Song","N.Y.C., MIA & ATL",fire
960,lil freak freak,ooo ooo im getting some fire ass head rn omg@,the sky,fire
961,Jani,"woah lowkey, that would be a fire book title 🤣","Houston, TX",fire
962,WTOP Traffic,"#BETHESDA Outer Loop at River Rd(#39), VEHICLE FIRE blocks RIGHT LANE and OFF RAMP w/Response on scene #mdtraffic #vatraffic #dctraffic 
Traffic https://t.co/nb3VFR1abs
Listen  https://t.co/KpJlqpKxN7",,fire
963,Ian Guthrie,"@jessesingal Jesse, Great camp fire conversation. Hair looks great but lose the beard. I deeply appreciate and respect your opinions. I hope you are right about the center holding. I’m still struggling with my vote. I’m in Ca so it doesn’t much matter.",,fire
964,Angel,Why give such statement..adding more fuel to the fire..and giving others more chance to drag him more. Well. It's so obvious. This is too much. That company seems want to ruin him. Just using him to promote others. He should leave that heartless company. So hopeless.,"Laguna, Philippines 🇵🇭",fire
965,mey ⨟ kolo,adding fuel to the fire huh @SMTOWNGLOBAL,"exo is nine,,  ㄴㄴㄱ",fire
966,lablab 💖🖤💖🖤,@Lilikoi_candy @lalisa_fire @teamblackpink I followed @965TDY and I vote #LISA for #BiggestCrush at #TDYAwards @BLACKPINK,,fire
967,ANTIBA Sedai,"@MalLupin42 Yeah all this. Also our scout leader had us doing all these sewing, cooking, etc badges. I wanted to be a boy scout. I wanted to learn to light a fire with sticks and do emergency medicine, not make lollypops.",Washington,fire
968,✨Tinny “Toshi Spam” Foil✨,"Sports festive arc quotes from her:
About Deku “Look at him with his perfect green hair and perfect green eyes” “How could anyone not like him” 
About Endeavor “shut up fire beard” “maybe if you pulled your weight All Might wouldn’t have to run himself into the ground”","San Francisco, CA",fire
969,Noona✨🌿😺,@karmamudatang Combo 1 fire chicken,"Lahat, Indonesia",fire
970,Stephan Weninger,@RedDeerAdvocate Surely we can source more fire wood in Alberta ?!?,"Red Deer, Alberta, Canada",fire
971,maria clara,"I'd walk through fire for you
Just let me adore you","Minas Gerais, Brasil",fire
972,Global Music TV,https://t.co/BUPyHygf6M is very pleased to present a very hot LA based band known as Cannons and the music video to their song titled Fire for You. Watch here: https://t.co/N3okBNRdps @cannonstheband #Cannons #FireForYou #MusicVideo #MusicTelevision https://t.co/BtG0eLgsRd,WorldWide,fire
973,peepee boi,In my 27 years of life I have never seen a woman grill or start a fire.....why?!?!?!?,,fire
974,pussy on swag mode,"@DaElfWife [the minotaur fires an arrow into the dead centre of target, but it goes all the way through and out the other side. everyone is unsure whether that counted] 

[i fire an arrow that somehow ends up behind me]",i am 18,fire
975,Aglo,This new Death Grips track is fucking FIRE https://t.co/ju5ldkA598,"DFW, Texas",fire
976,the Zone.fm Playlist,"[October 28, 2020 at 10:22 pm] Fire by Black Pumas",Not Canada *gasp*,fire
977,Taylor Halliburton,Not me tweeting about being single when the world is on fire with a major presidental election in less than a week lmfaooo 😂😂😂 priorities for whomst???,"Columbia, MO",fire
978,riya claims the dance✨,PPUR MERCY MERCY ON ME SET FIRE RO HISTORY,Isle of Lewis and Harris,fire
979,Andy Liu,@htrahddih @ICTppl @TSM_ImperialHal @Snip3down I think snip is fine as long as he gives fire power. Only thing that’s worries me is that snap’s pace is so slow to catch up Hal and reps,"Atlanta, GA",fire
980,julia / Avi• missing lup hours 🔥,"Tried the #munchsquad featured ghost pepper donut and I’ll be honest, I wish it would have been spicier to really set my mouth on fire and put me in pain. Still kinda good though, might eat again? @JustinMcElroy @travismcelroy @MBMBaM","Wisconsin, USA",fire
981,CBS Los Angeles,"""Absolutely massive respect for them"": Thousands of Irvine residents returned to their homes today, thanking the fire crews who kept their neighborhoods safe from the #SilveradoFire. https://t.co/finOc4Vr1S",Los Angeles,fire
982,stephenwhoknew,@RexChapman Wow screw that fire him and anyone that didn’t report him,,fire
983,David Meridian,"Seattle realtor charged with felony for fire-bombing a police station. 

Oh gosh, is the ""summer of love"" over?

https://t.co/hSisrpdHPD","Nunya, US",fire
984,Voltron But w/ BlackLivesMatter✊🏾,Saw trisha's punani today. Didn't know she was a fire fighter.,Hank Hill's house,fire
985,Jonathon Feit,"@davemcclure @Katie_Roof @micahjay1 Brother, I would love-hate to regale you w/ tales of institutional regret.  When you sit down with a hospital’s EMS director in Colorado, or a fire captain from Santa Monica, and they tell you they hate having been “had” but the ink is dry and now the budget is gone...THAT sucks.","on the road, usually ",fire
986,jeremy bearimy,ok but that “Truck Mechanic” bar is fire https://t.co/9lnGKTNIe5,oakland,fire
987,manjoban,"LISA HAVE TO WIN FIRST BEFORE WE SET YGENT ON FIRE

I followed @965TDY and I vote #LISA for #BiggestCrush at #TDYAwards @BLACKPINK https://t.co/f7HjuJ6XiJ",,fire
988,Dragonjirador,"dia 28  y otra forma de mi personaje Dreamth... fuego !
day 28 another form of my oc Dreamth... fire https://t.co/mek1xgtO4B","Monterrey, Nuevo León",fire
989,ACAB Zach,i hope everyone is having a good night i just set my hair on fire trying to light a bowl,,fire
990,xime⁷ 🌟,"get involved. This is cys personal matter, I understand why the company is opting out but I also think they could have done something else.  Not only for cy but for all the other idols that have been under fire lately, and there’s been a lot.",she/her || 🇲🇽 || 18,fire
991,baziljohn52@gmail.co,"@Franklin_Graham @POTUS 90.The World War of Mesopotamia during Abram's time,was""CONCOCTED""later on. To use it as a fear tactic story,for the Israelite people.That,to punish people God destroyed Sodom&amp;Gomorrah by""FIRE""a fear tactic. Like the Democrats&amp;their Phoney media,caring people in oder to""SUBVERT"".",,fire
992,.,Couple of them lines were fire but bruh https://t.co/HpC4RVD6OX,,fire
993,psyche,@ordurebizarree That was fire bruh🔥🔥,ittiba',fire
994,Mitchie Moore,@NellyxCortez Audiotool on google used to be cool sometimes fire samples hasn’t been as well for me lately as I have re attempted,Earth,fire
995,Rob,Bro just called me from Manhattan shit look dope! I definitely need to make it out that way. Lol this chop cheese he spoke of sounds fire,"Austin, TX",fire
996,ア,"@MARcomOfficial Hey, hey. I like DLC. You can't fire me😂😂",,fire
997,Marginally Better Alysson went fishing...,"I saw this tweet &amp; the one before it in my timeline and I knew the person being referred to was that human garbage fire Tara Reade.  

I'm frankly surprised there ended up being a book.  My bet was that she'd take a bunch of preorders, then say DEMs stopped the release somehow. https://t.co/8TTSFLGY6k",US (aka Raging Trumpster Fire),fire
998,voregeoisie 💐,@dirtspouse its so annoying that fire is the ONLY element tjat gets them out like you know what else kills grass? frost. floods. dirt being dug up,,fire
999,Luna 🌙,i could write the most fire shit but ask me to freestyle? yea right i be looking like a whole 🤡,"San Diego, CA",fire
1000,Biju Janata Dal,"On Odisha Disaster Preparedness Day, let's appreciate the determination &amp; dedication of ODRAF, NDRF, Fire Services, Police personnel and last but not the least, our communities who have played a pivotal role in ensuring a disaster resilient #Odisha. https://t.co/JMBRAvuOMS","Odisha, India",fire
1001,Khumbulani,@Kumbi__ Wallabies are winning this test he's put specialists in their best positions it's going to be fire,,fire
1002,❄️SweetMelissa❄️,"4/7 I think, Cool. Ok. I’ll quit being ‘difficult’. Like I remember sitting in Sunday school &amp; bible school thinking this stuff. But THEN, they hit you with all this Old Test. Fire, brimstone, &amp; shit.",United States,fire
1003,"🕯️Always Something AF, Brian🕯️","#HelpAMFerOutBy giving them fire to keep them warm. Don’t light them on fire though, that’s the wrong kind of warm.",GPS won't tell me.,fire
1004,Mezz: Timeline Terror,"And yeah I got the super soaker I could stop a fire
Nicknamed my kitty cocaine cause it gets him higher 
Kitty doing marathons it never gets tired
He fucks me like it’s his career, yeah I got him hired https://t.co/DiR91DH3CN",She/her,fire
1005,Confulish,@Luxecution The fire rounds are just stupid,Florida ,fire
1006,X.crush_1485,Y'all wait till I come all the way to South Korea and set SM on fire.. https://t.co/ViDDMvWuEt https://t.co/trbqbN93Ab,India,fire
1007,Jana Simanovska,"@Em0zo @alanoakley3 @drkerrynphelps He have had it in mind, see his emails “One point would be to keep schools open to reach herd immunity faster” . At least as side effect. https://t.co/VZaY8EdAn2",Šeit un tagad,fire
